Date,AAPL,ADM,DE,GS,JPM,MSFT,NVDA
2008-12-08,2.9907071590423584,17.06814956665039,26.359699249267578,57.52094650268555,23.778535842895508,15.341727256774902,0.16319656372070312
2008-12-09,3.000903606414795,17.278234481811523,27.043453216552734,54.25532150268555,22.129873275756836,15.042346000671387,0.1790119707584381
2008-12-10,2.945420980453491,17.857572555541992,27.598995208740234,53.33085250854492,21.843156814575195,15.049650192260742,0.19597330689430237
2008-12-11,2.8491485118865967,17.4755916595459,25.747188568115234,51.973880767822266,19.51026153564453,14.20260238647461,0.187721848487854
2008-12-12,2.9472193717956543,16.934459686279297,26.25286865234375,50.505104064941406,20.16191291809082,14.13689136505127,0.19711938500404358
2008-12-15,2.84165096282959,16.74982452392578,25.896753311157227,49.550785064697266,18.65660285949707,13.903217315673828,0.19070154428482056
2008-12-16,2.8620455265045166,18.239553451538086,27.228628158569336,56.663551330566406,21.080724716186523,14.684547424316406,0.2035372406244278
2008-12-17,2.674002170562744,18.048564910888672,28.759933471679688,58.736228942871094,20.761425018310547,14.355948448181152,0.21362239122390747
2008-12-18,2.682098865509033,17.914875030517578,27.542011260986328,59.68312072753906,19.686208724975586,14.093072891235352,0.19391047954559326
2008-12-19,2.6991939544677734,17.851205825805664,28.04770851135254,60.190101623535156,19.757888793945312,13.961640357971191,0.19528576731681824
2008-12-22,2.57143235206604,17.380096435546875,26.23863410949707,57.409095764160156,19.43206787109375,14.005451202392578,0.18382534384727478
2008-12-23,2.590625762939453,17.233678817749023,26.5519962310791,56.06707763671875,18.969398498535156,14.078474044799805,0.1813039928674698
2008-12-24,2.5504379272460938,17.666587829589844,27.100425720214844,56.991600036621094,19.451618194580078,13.998143196105957,0.17694905400276184
2008-12-26,2.573530673980713,18.048564910888672,27.399560928344727,56.64115905761719,19.41903305053711,13.968935012817383,0.17213565111160278
2008-12-29,2.597524642944336,18.271387100219727,27.169981002807617,57.0810546875,19.40599822998047,13.84480094909668,0.17763662338256836
2008-12-30,2.5879275798797607,18.284122467041016,27.01213836669922,61.18165969848633,20.20751953125,14.122286796569824,0.18382534384727478
2008-12-31,2.5597352981567383,18.354148864746094,27.492830276489258,62.918907165527344,20.546382904052734,14.195303916931152,0.18497134745121002
2009-01-02,2.7216861248016357,18.583337783813477,29.781518936157227,64.6858901977539,20.678298950195312,14.845191955566406,0.1996406763792038
2009-01-05,2.8365514278411865,18.513307571411133,30.771608352661133,66.1919937133789,19.29314613342285,14.98393726348877,0.2033080756664276
